,,,,,,,Indicadores,SUMA_NETA
MATERIAL1,FECHA,,ID CENTRO,GRUPO_ARTICULOS,NOMBRE_CENTRO,CLASE_MOVIMIENTO,UNIDAD,
2,2024-02-27,27 feb. 2024,1227,GASOLINA,E/S 40143 COMBARBALÁ,641,L60,"2,031,526"
2,2024-02-27,27 feb. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"2,710,405"
2,2024-02-27,27 feb. 2024,C147,GASOLINA,ALGARROBO,641,L60,"9,881"
2,2024-02-27,27 feb. 2024,G011,GASOLINA,,641,L60,"18,757"
2,2024-02-27,27 feb. 2024,G021,GASOLINA,,641,L60,"23,693"
2,2024-02-27,27 feb. 2024,G029,GASOLINA,,641,L60,"9,880"
2,2024-02-27,27 feb. 2024,G046,GASOLINA,,641,L60,"8,835"
2,2024-02-27,27 feb. 2024,G055,GASOLINA,,641,L60,"9,874"
2,2024-02-27,27 feb. 2024,G066,GASOLINA,,641,L60,"16,770"
2,2024-02-27,27 feb. 2024,G107,GASOLINA,,641,L60,"9,874"
2,2024-02-27,27 feb. 2024,G231,GASOLINA,,641,L60,"21,723"
2,2024-02-27,27 feb. 2024,G232,GASOLINA,,641,L60,"9,887"
2,2024-02-27,27 feb. 2024,G311,GASOLINA,,641,L60,"14,868"
2,2024-02-27,27 feb. 2024,G355,GASOLINA,,641,L60,"14,809"
2,2024-02-27,27 feb. 2024,G401,GASOLINA,,641,L60,"26,646"
2,2024-02-27,27 feb. 2024,G411,GASOLINA,,641,L60,"19,750"
2,2024-02-27,27 feb. 2024,G419,GASOLINA,,641,L60,"9,885"
2,2024-02-27,27 feb. 2024,G422,GASOLINA,,641,L60,"18,735"
2,2024-02-27,27 feb. 2024,G426,GASOLINA,,641,L60,"14,808"
2,2024-02-27,27 feb. 2024,G436,GASOLINA,,641,L60,"17,763"
2,2024-02-27,27 feb. 2024,G517,GASOLINA,,641,L60,"9,880"
2,2024-02-27,27 feb. 2024,G540,GASOLINA,,641,L60,"18,620"
2,2024-02-27,27 feb. 2024,G711,GASOLINA,,641,L60,"35,575"
2,2024-02-27,27 feb. 2024,G783,GASOLINA,,641,L60,"16,772"
2,2024-02-28,28 feb. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"9,854"
2,2024-02-28,28 feb. 2024,C043,GASOLINA,MANTOS DE LA LUNA,641,L60,"7,889"
2,2024-02-28,28 feb. 2024,C147,GASOLINA,ALGARROBO,641,L60,"14,679"
2,2024-02-28,28 feb. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"9,863"
2,2024-02-28,28 feb. 2024,G008,GASOLINA,,641,L60,"13,822"
2,2024-02-28,28 feb. 2024,G012,GASOLINA,,641,L60,"16,814"
2,2024-02-28,28 feb. 2024,G021,GASOLINA,,641,L60,"17,799"
2,2024-02-28,28 feb. 2024,G029,GASOLINA,,641,L60,"17,773"
2,2024-02-28,28 feb. 2024,G032,GASOLINA,,641,L60,"7,893"
2,2024-02-28,28 feb. 2024,G034,GASOLINA,,641,L60,"14,834"
2,2024-02-28,28 feb. 2024,G053,GASOLINA,,641,L60,"17,806"
2,2024-02-28,28 feb. 2024,G107,GASOLINA,,641,L60,"9,892"
2,2024-02-28,28 feb. 2024,G140,GASOLINA,,641,L60,"9,861"
2,2024-02-28,28 feb. 2024,G145,GASOLINA,,641,L60,"16,775"
2,2024-02-28,28 feb. 2024,G237,GASOLINA,,641,L60,"14,740"
2,2024-02-28,28 feb. 2024,G286,GASOLINA,,641,L60,"5,938"
2,2024-02-28,28 feb. 2024,G308,GASOLINA,,641,L60,"13,843"
2,2024-02-28,28 feb. 2024,G371,GASOLINA,,641,L60,"15,791"
2,2024-02-28,28 feb. 2024,G401,GASOLINA,,641,L60,"18,804"
2,2024-02-28,28 feb. 2024,G411,GASOLINA,,641,L60,"27,639"
2,2024-02-28,28 feb. 2024,G517,GASOLINA,,641,L60,"14,808"
2,2024-02-28,28 feb. 2024,G691,GASOLINA,,641,L60,"16,814"
2,2024-02-29,29 feb. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"533,162"
2,2024-02-29,29 feb. 2024,C014,GASOLINA,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"9,852"
2,2024-02-29,29 feb. 2024,G011,GASOLINA,,641,L60,"9,873"
2,2024-02-29,29 feb. 2024,G012,GASOLINA,,641,L60,"9,864"
2,2024-02-29,29 feb. 2024,G021,GASOLINA,,641,L60,"30,618"
2,2024-02-29,29 feb. 2024,G029,GASOLINA,,641,L60,"29,616"
2,2024-02-29,29 feb. 2024,G066,GASOLINA,,641,L60,"14,793"
2,2024-02-29,29 feb. 2024,G087,GASOLINA,,641,L60,"14,781"
2,2024-02-29,29 feb. 2024,G128,GASOLINA,,641,L60,"22,684"
2,2024-02-29,29 feb. 2024,G158,GASOLINA,,641,L60,"14,796"
2,2024-02-29,29 feb. 2024,G197,GASOLINA,,641,L60,"9,890"
2,2024-02-29,29 feb. 2024,G267,GASOLINA,,641,L60,"5,921"
2,2024-02-29,29 feb. 2024,G311,GASOLINA,,641,L60,"14,818"
2,2024-02-29,29 feb. 2024,G405,GASOLINA,,641,L60,"13,834"
2,2024-02-29,29 feb. 2024,G411,GASOLINA,,641,L60,"25,638"
2,2024-02-29,29 feb. 2024,G426,GASOLINA,,641,L60,"10,408"
2,2024-02-29,29 feb. 2024,G517,GASOLINA,,641,L60,"17,768"
2,2024-02-29,29 feb. 2024,G783,GASOLINA,,641,L60,"31,576"
2,2024-03-01,1 mar. 2024,1227,GASOLINA,E/S 40143 COMBARBALÁ,641,L60,0
2,2024-03-01,1 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"775,098"
2,2024-03-01,1 mar. 2024,C014,GASOLINA,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"16,790"
2,2024-03-01,1 mar. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"18,748"
2,2024-03-01,1 mar. 2024,G008,GASOLINA,,641,L60,"14,801"
2,2024-03-01,1 mar. 2024,G011,GASOLINA,,641,L60,"19,750"
2,2024-03-01,1 mar. 2024,G034,GASOLINA,,641,L60,"15,805"
2,2024-03-01,1 mar. 2024,G055,GASOLINA,,641,L60,"16,813"
2,2024-03-01,1 mar. 2024,G087,GASOLINA,,641,L60,"18,711"
2,2024-03-01,1 mar. 2024,G093,GASOLINA,,641,L60,"9,930"
2,2024-03-01,1 mar. 2024,G115,GASOLINA,,641,L60,"4,937"
2,2024-03-01,1 mar. 2024,G123,GASOLINA,,641,L60,"9,864"
2,2024-03-01,1 mar. 2024,G128,GASOLINA,,641,L60,"25,667"
2,2024-03-01,1 mar. 2024,G132,GASOLINA,,642,L60,"-14,785"
2,2024-03-01,1 mar. 2024,G134,GASOLINA,,641,L60,"17,780"
2,2024-03-01,1 mar. 2024,G140,GASOLINA,,641,L60,"23,698"
2,2024-03-01,1 mar. 2024,G145,GASOLINA,,641,L60,"14,819"
2,2024-03-01,1 mar. 2024,G197,GASOLINA,,641,L60,"17,737"
2,2024-03-01,1 mar. 2024,G237,GASOLINA,,641,L60,"7,889"
2,2024-03-01,1 mar. 2024,G308,GASOLINA,,641,L60,"12,857"
2,2024-03-01,1 mar. 2024,G312,GASOLINA,,641,L60,"9,884"
2,2024-03-01,1 mar. 2024,G370,GASOLINA,,641,L60,"18,775"
2,2024-03-01,1 mar. 2024,G411,GASOLINA,,641,L60,"29,579"
2,2024-03-01,1 mar. 2024,G436,GASOLINA,,641,L60,"8,889"
2,2024-03-01,1 mar. 2024,G517,GASOLINA,,641,L60,"9,865"
2,2024-03-01,1 mar. 2024,G691,GASOLINA,,641,L60,"16,792"
2,2024-03-01,1 mar. 2024,G783,GASOLINA,,641,L60,"9,870"
2,2024-03-01,1 mar. 2024,G968,GASOLINA,,641,L60,"16,777"
2,2024-03-02,2 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"1,021,881"
2,2024-03-02,2 mar. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"4,880"
2,2024-03-02,2 mar. 2024,C043,GASOLINA,MANTOS DE LA LUNA,641,L60,"7,889"
2,2024-03-02,2 mar. 2024,G007,GASOLINA,,641,L60,"14,842"
2,2024-03-02,2 mar. 2024,G011,GASOLINA,,641,L60,"9,845"
2,2024-03-02,2 mar. 2024,G021,GASOLINA,,641,L60,"28,654"
2,2024-03-02,2 mar. 2024,G032,GASOLINA,,641,L60,"12,797"
2,2024-03-02,2 mar. 2024,G034,GASOLINA,,641,L60,"14,774"
2,2024-03-02,2 mar. 2024,G039,GASOLINA,,641,L60,"4,956"
2,2024-03-02,2 mar. 2024,G046,GASOLINA,,641,L60,"9,825"
2,2024-03-02,2 mar. 2024,G053,GASOLINA,,641,L60,"24,675"
2,2024-03-02,2 mar. 2024,G115,GASOLINA,,641,L60,"13,780"
2,2024-03-02,2 mar. 2024,G142,GASOLINA,,641,L60,"14,761"
2,2024-03-02,2 mar. 2024,G145,GASOLINA,,641,L60,"17,650"
2,2024-03-02,2 mar. 2024,G231,GASOLINA,,641,L60,"12,763"
2,2024-03-02,2 mar. 2024,G232,GASOLINA,,641,L60,"13,722"
2,2024-03-02,2 mar. 2024,G237,GASOLINA,,641,L60,"7,858"
2,2024-03-02,2 mar. 2024,G267,GASOLINA,,641,L60,"10,817"
2,2024-03-02,2 mar. 2024,G286,GASOLINA,,641,L60,"14,856"
2,2024-03-02,2 mar. 2024,G312,GASOLINA,,641,L60,"29,530"
2,2024-03-02,2 mar. 2024,G355,GASOLINA,,641,L60,"18,717"
2,2024-03-02,2 mar. 2024,G370,GASOLINA,,641,L60,"18,746"
2,2024-03-02,2 mar. 2024,G401,GASOLINA,,641,L60,"56,226"
2,2024-03-02,2 mar. 2024,G412,GASOLINA,,641,L60,"18,690"
2,2024-03-02,2 mar. 2024,G419,GASOLINA,,641,L60,"35,472"
2,2024-03-02,2 mar. 2024,G422,GASOLINA,,641,L60,"18,746"
2,2024-03-02,2 mar. 2024,G517,GASOLINA,,641,L60,"24,682"
2,2024-03-02,2 mar. 2024,G691,GASOLINA,,641,L60,"12,801"
2,2024-03-02,2 mar. 2024,G711,GASOLINA,,641,L60,"43,393"
2,2024-03-02,2 mar. 2024,G783,GASOLINA,,641,L60,"33,518"
2,2024-03-02,2 mar. 2024,G968,GASOLINA,,641,L60,"13,750"
2,2024-03-03,3 mar. 2024,1227,GASOLINA,E/S 40143 COMBARBALÁ,641,L60,"3,005,294"
2,2024-03-03,3 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"535,859"
2,2024-03-03,3 mar. 2024,G021,GASOLINA,,641,L60,"19,758"
2,2024-03-03,3 mar. 2024,G032,GASOLINA,,641,L60,"9,864"
2,2024-03-03,3 mar. 2024,G057,GASOLINA,,641,L60,"21,743"
2,2024-03-03,3 mar. 2024,G087,GASOLINA,,641,L60,"18,763"
2,2024-03-03,3 mar. 2024,G107,GASOLINA,,641,L60,"8,879"
2,2024-03-03,3 mar. 2024,G128,GASOLINA,,641,L60,"16,771"
2,2024-03-03,3 mar. 2024,G140,GASOLINA,,641,L60,"16,782"
2,2024-03-03,3 mar. 2024,G283,GASOLINA,,641,L60,"9,836"
2,2024-03-03,3 mar. 2024,G401,GASOLINA,,641,L60,"18,767"
2,2024-03-03,3 mar. 2024,G411,GASOLINA,,641,L60,"27,615"
2,2024-03-03,3 mar. 2024,G517,GASOLINA,,641,L60,"16,773"
2,2024-03-03,3 mar. 2024,G691,GASOLINA,,641,L60,"16,790"
2,2024-03-04,4 mar. 2024,C018,GASOLINA,YACIMIENTO MINA LOS COLORADOS,641,L60,"9,825"
2,2024-03-04,4 mar. 2024,C147,GASOLINA,ALGARROBO,641,L60,"9,863"
2,2024-03-04,4 mar. 2024,G011,GASOLINA,,641,L60,"26,734"
2,2024-03-04,4 mar. 2024,G012,GASOLINA,,641,L60,"9,888"
2,2024-03-04,4 mar. 2024,G029,GASOLINA,,641,L60,"28,666"
2,2024-03-04,4 mar. 2024,G034,GASOLINA,,641,L60,"18,780"
2,2024-03-04,4 mar. 2024,G046,GASOLINA,,641,L60,"10,852"
2,2024-03-04,4 mar. 2024,G053,GASOLINA,,641,L60,"18,785"
2,2024-03-04,4 mar. 2024,G087,GASOLINA,,641,L60,"36,502"
2,2024-03-04,4 mar. 2024,G093,GASOLINA,,641,L60,"12,862"
2,2024-03-04,4 mar. 2024,G115,GASOLINA,,641,L60,"4,943"
2,2024-03-04,4 mar. 2024,G128,GASOLINA,,641,L60,"18,748"
2,2024-03-04,4 mar. 2024,G145,GASOLINA,,641,L60,"27,622"
2,2024-03-04,4 mar. 2024,G197,GASOLINA,,641,L60,"17,671"
2,2024-03-04,4 mar. 2024,G231,GASOLINA,,641,L60,"14,741"
2,2024-03-04,4 mar. 2024,G237,GASOLINA,,641,L60,"8,888"
2,2024-03-04,4 mar. 2024,G267,GASOLINA,,641,L60,"9,867"
2,2024-03-04,4 mar. 2024,G283,GASOLINA,,641,L60,"18,841"
2,2024-03-04,4 mar. 2024,G286,GASOLINA,,641,L60,"5,925"
2,2024-03-04,4 mar. 2024,G401,GASOLINA,,641,L60,"17,772"
2,2024-03-04,4 mar. 2024,G783,GASOLINA,,641,L60,"16,816"
2,2024-03-04,4 mar. 2024,G968,GASOLINA,,641,L60,"14,786"
2,2024-03-05,5 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"5,480,165"
2,2024-03-05,5 mar. 2024,G012,GASOLINA,,641,L60,"16,789"
2,2024-03-05,5 mar. 2024,G029,GASOLINA,,641,L60,"14,799"
2,2024-03-05,5 mar. 2024,G032,GASOLINA,,641,L60,"8,888"
2,2024-03-05,5 mar. 2024,G039,GASOLINA,,641,L60,"4,948"
2,2024-03-05,5 mar. 2024,G046,GASOLINA,,641,L60,"9,871"
2,2024-03-05,5 mar. 2024,G053,GASOLINA,,641,L60,"18,760"
2,2024-03-05,5 mar. 2024,G115,GASOLINA,,641,L60,"4,938"
2,2024-03-05,5 mar. 2024,G134,GASOLINA,,641,L60,"29,616"
2,2024-03-05,5 mar. 2024,G142,GASOLINA,,641,L60,"12,841"
2,2024-03-05,5 mar. 2024,G286,GASOLINA,,641,L60,"5,924"
2,2024-03-05,5 mar. 2024,G305,GASOLINA,,641,L60,"16,773"
2,2024-03-05,5 mar. 2024,G311,GASOLINA,,641,L60,"14,818"
2,2024-03-05,5 mar. 2024,G312,GASOLINA,,641,L60,"7,903"
2,2024-03-05,5 mar. 2024,G370,GASOLINA,,641,L60,"14,805"
2,2024-03-05,5 mar. 2024,G401,GASOLINA,,641,L60,"23,656"
2,2024-03-05,5 mar. 2024,G405,GASOLINA,,641,L60,"18,759"
2,2024-03-05,5 mar. 2024,G419,GASOLINA,,641,L60,"18,793"
2,2024-03-05,5 mar. 2024,G436,GASOLINA,,641,L60,"17,777"
2,2024-03-05,5 mar. 2024,G691,GASOLINA,,641,L60,"5,915"
2,2024-03-05,5 mar. 2024,G783,GASOLINA,,641,L60,"9,872"
2,2024-03-06,6 mar. 2024,1227,GASOLINA,E/S 40143 COMBARBALÁ,642,L60,"-13,030,288"
2,2024-03-06,6 mar. 2024,C014,GASOLINA,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"9,875"
2,2024-03-06,6 mar. 2024,C018,GASOLINA,YACIMIENTO MINA LOS COLORADOS,641,L60,"9,882"
2,2024-03-06,6 mar. 2024,C147,GASOLINA,ALGARROBO,641,L60,"9,876"
2,2024-03-06,6 mar. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"14,816"
2,2024-03-06,6 mar. 2024,G011,GASOLINA,,641,L60,"18,764"
2,2024-03-06,6 mar. 2024,G012,GASOLINA,,641,L60,"16,790"
2,2024-03-06,6 mar. 2024,G034,GASOLINA,,641,L60,"14,843"
2,2024-03-06,6 mar. 2024,G046,GASOLINA,,641,L60,"9,871"
2,2024-03-06,6 mar. 2024,G115,GASOLINA,,641,L60,"4,939"
2,2024-03-06,6 mar. 2024,G145,GASOLINA,,641,L60,"14,725"
2,2024-03-06,6 mar. 2024,G158,GASOLINA,,641,L60,"9,878"
2,2024-03-06,6 mar. 2024,G197,GASOLINA,,641,L60,"27,615"
2,2024-03-06,6 mar. 2024,G231,GASOLINA,,641,L60,"14,809"
2,2024-03-06,6 mar. 2024,G237,GASOLINA,,641,L60,"12,846"
2,2024-03-06,6 mar. 2024,G267,GASOLINA,,641,L60,"9,883"
2,2024-03-06,6 mar. 2024,G283,GASOLINA,,641,L60,"15,818"
2,2024-03-06,6 mar. 2024,G286,GASOLINA,,641,L60,"5,929"
2,2024-03-06,6 mar. 2024,G311,GASOLINA,,641,L60,"18,805"
2,2024-03-06,6 mar. 2024,G401,GASOLINA,,641,L60,"18,807"
2,2024-03-06,6 mar. 2024,G416,GASOLINA,,641,L60,"9,877"
2,2024-03-06,6 mar. 2024,G691,GASOLINA,,641,L60,"16,793"
2,2024-03-06,6 mar. 2024,G783,GASOLINA,,641,L60,"16,797"
2,2024-03-06,6 mar. 2024,G968,GASOLINA,,641,L60,"16,793"
2,2024-03-07,7 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"641,138"
2,2024-03-07,7 mar. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"9,874"
2,2024-03-07,7 mar. 2024,C014,GASOLINA,EMPRESA DE TRANS. FERROVIARIOS,641,L60,"9,866"
2,2024-03-07,7 mar. 2024,C018,GASOLINA,YACIMIENTO MINA LOS COLORADOS,641,L60,"14,829"
2,2024-03-07,7 mar. 2024,C043,GASOLINA,MANTOS DE LA LUNA,641,L60,"7,894"
2,2024-03-07,7 mar. 2024,G007,GASOLINA,,641,L60,"17,787"
2,2024-03-07,7 mar. 2024,G008,GASOLINA,,641,L60,"15,800"
2,2024-03-07,7 mar. 2024,G011,GASOLINA,,641,L60,"7,898"
2,2024-03-07,7 mar. 2024,G029,GASOLINA,,641,L60,"18,742"
2,2024-03-07,7 mar. 2024,G032,GASOLINA,,641,L60,"7,894"
2,2024-03-07,7 mar. 2024,G053,GASOLINA,,641,L60,"14,874"
2,2024-03-07,7 mar. 2024,G107,GASOLINA,,641,L60,"9,885"
2,2024-03-07,7 mar. 2024,G123,GASOLINA,,641,L60,"16,789"
2,2024-03-07,7 mar. 2024,G128,GASOLINA,,641,L60,"35,603"
2,2024-03-07,7 mar. 2024,G134,GASOLINA,,641,L60,"14,836"
2,2024-03-07,7 mar. 2024,G140,GASOLINA,,641,L60,"9,870"
2,2024-03-07,7 mar. 2024,G142,GASOLINA,,641,L60,"7,896"
2,2024-03-07,7 mar. 2024,G145,GASOLINA,,641,L60,"13,797"
2,2024-03-07,7 mar. 2024,G232,GASOLINA,,641,L60,"14,729"
2,2024-03-07,7 mar. 2024,G305,GASOLINA,,641,L60,"14,762"
2,2024-03-07,7 mar. 2024,G311,GASOLINA,,641,L60,"14,871"
2,2024-03-07,7 mar. 2024,G371,GASOLINA,,641,L60,"10,918"
2,2024-03-07,7 mar. 2024,G401,GASOLINA,,641,L60,"18,831"
2,2024-03-07,7 mar. 2024,G426,GASOLINA,,641,L60,"16,783"
2,2024-03-07,7 mar. 2024,G783,GASOLINA,,641,L60,"16,835"
2,2024-03-08,8 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"769,148"
2,2024-03-08,8 mar. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"13,781"
2,2024-03-08,8 mar. 2024,C018,GASOLINA,YACIMIENTO MINA LOS COLORADOS,641,L60,"16,789"
2,2024-03-08,8 mar. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"15,804"
2,2024-03-08,8 mar. 2024,G007,GASOLINA,,641,L60,"17,791"
2,2024-03-08,8 mar. 2024,G008,GASOLINA,,641,L60,"14,821"
2,2024-03-08,8 mar. 2024,G032,GASOLINA,,641,L60,"15,770"
2,2024-03-08,8 mar. 2024,G057,GASOLINA,,641,L60,"12,881"
2,2024-03-08,8 mar. 2024,G064,GASOLINA,,641,L60,"18,753"
2,2024-03-08,8 mar. 2024,G087,GASOLINA,,641,L60,"18,781"
2,2024-03-08,8 mar. 2024,G093,GASOLINA,,641,L60,"9,896"
2,2024-03-08,8 mar. 2024,G107,GASOLINA,,641,L60,"10,878"
2,2024-03-08,8 mar. 2024,G132,GASOLINA,,641,L60,"14,818"
2,2024-03-08,8 mar. 2024,G140,GASOLINA,,641,L60,"9,880"
2,2024-03-08,8 mar. 2024,G142,GASOLINA,,641,L60,"19,755"
2,2024-03-08,8 mar. 2024,G145,GASOLINA,,641,L60,"14,816"
2,2024-03-08,8 mar. 2024,G197,GASOLINA,,641,L60,"17,780"
2,2024-03-08,8 mar. 2024,G231,GASOLINA,,641,L60,"14,805"
2,2024-03-08,8 mar. 2024,G267,GASOLINA,,641,L60,"8,900"
2,2024-03-08,8 mar. 2024,G283,GASOLINA,,641,L60,"18,825"
2,2024-03-08,8 mar. 2024,G286,GASOLINA,,641,L60,"14,826"
2,2024-03-08,8 mar. 2024,G308,GASOLINA,,641,L60,"16,795"
2,2024-03-08,8 mar. 2024,G311,GASOLINA,,641,L60,"24,721"
2,2024-03-08,8 mar. 2024,G370,GASOLINA,,641,L60,"18,846"
2,2024-03-08,8 mar. 2024,G401,GASOLINA,,641,L60,"37,672"
2,2024-03-08,8 mar. 2024,G422,GASOLINA,,641,L60,"18,834"
2,2024-03-08,8 mar. 2024,G691,GASOLINA,,641,L60,"16,852"
2,2024-03-09,9 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"3,659,128"
2,2024-03-09,9 mar. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"4,928"
2,2024-03-09,9 mar. 2024,C147,GASOLINA,ALGARROBO,641,L60,"18,657"
2,2024-03-09,9 mar. 2024,G011,GASOLINA,,641,L60,"12,851"
2,2024-03-09,9 mar. 2024,G053,GASOLINA,,641,L60,"24,707"
2,2024-03-09,9 mar. 2024,G055,GASOLINA,,641,L60,"16,853"
2,2024-03-09,9 mar. 2024,G064,GASOLINA,,641,L60,"18,689"
2,2024-03-09,9 mar. 2024,G087,GASOLINA,,641,L60,"16,804"
2,2024-03-09,9 mar. 2024,G093,GASOLINA,,641,L60,"4,943"
2,2024-03-09,9 mar. 2024,G107,GASOLINA,,641,L60,"26,688"
2,2024-03-09,9 mar. 2024,G115,GASOLINA,,641,L60,"18,775"
2,2024-03-09,9 mar. 2024,G128,GASOLINA,,641,L60,"18,774"
2,2024-03-09,9 mar. 2024,G134,GASOLINA,,641,L60,"14,869"
2,2024-03-09,9 mar. 2024,G145,GASOLINA,,641,L60,"16,788"
2,2024-03-09,9 mar. 2024,G232,GASOLINA,,641,L60,"14,787"
2,2024-03-09,9 mar. 2024,G283,GASOLINA,,641,L60,"15,834"
2,2024-03-09,9 mar. 2024,G311,GASOLINA,,641,L60,"17,807"
2,2024-03-09,9 mar. 2024,G312,GASOLINA,,641,L60,"17,790"
2,2024-03-09,9 mar. 2024,G355,GASOLINA,,641,L60,"18,787"
2,2024-03-09,9 mar. 2024,G370,GASOLINA,,641,L60,"37,521"
2,2024-03-09,9 mar. 2024,G405,GASOLINA,,641,L60,"18,813"
2,2024-03-09,9 mar. 2024,G411,GASOLINA,,641,L60,"32,564"
2,2024-03-09,9 mar. 2024,G426,GASOLINA,,641,L60,"16,806"
2,2024-03-09,9 mar. 2024,G436,GASOLINA,,641,L60,"18,848"
2,2024-03-09,9 mar. 2024,G760,GASOLINA,,641,L60,"37,558"
2,2024-03-09,9 mar. 2024,G783,GASOLINA,,641,L60,"26,678"
2,2024-03-10,10 mar. 2024,1227,GASOLINA,E/S 40143 COMBARBALÁ,641,L60,"4,115,100"
2,2024-03-10,10 mar. 2024,1228,GASOLINA,E/S 40144 COQUIMBO,641,L60,"4,616,351"
2,2024-03-10,10 mar. 2024,C018,GASOLINA,YACIMIENTO MINA LOS COLORADOS,641,L60,"9,838"
2,2024-03-10,10 mar. 2024,C043,GASOLINA,MANTOS DE LA LUNA,641,L60,"14,832"
2,2024-03-10,10 mar. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"14,767"
2,2024-03-10,10 mar. 2024,G012,GASOLINA,,641,L60,"18,850"
2,2024-03-10,10 mar. 2024,G021,GASOLINA,,641,L60,"19,765"
2,2024-03-10,10 mar. 2024,G029,GASOLINA,,641,L60,"9,905"
2,2024-03-10,10 mar. 2024,G032,GASOLINA,,641,L60,"8,914"
2,2024-03-10,10 mar. 2024,G057,GASOLINA,,641,L60,"21,757"
2,2024-03-10,10 mar. 2024,G134,GASOLINA,,641,L60,"31,743"
2,2024-03-10,10 mar. 2024,G158,GASOLINA,,641,L60,"18,771"
2,2024-03-10,10 mar. 2024,G311,GASOLINA,,641,L60,"18,806"
2,2024-03-10,10 mar. 2024,G312,GASOLINA,,641,L60,"8,907"
2,2024-03-10,10 mar. 2024,G371,GASOLINA,,641,L60,"18,841"
2,2024-03-10,10 mar. 2024,G411,GASOLINA,,641,L60,"27,651"
2,2024-03-10,10 mar. 2024,G422,GASOLINA,,641,L60,"18,786"
2,2024-03-10,10 mar. 2024,G760,GASOLINA,,641,L60,"18,730"
2,2024-03-11,11 mar. 2024,C010,GASOLINA,KEROSENE EESS 20071,641,L60,"14,739"
2,2024-03-11,11 mar. 2024,C043,GASOLINA,MANTOS DE LA LUNA,641,L60,"4,949"
2,2024-03-11,11 mar. 2024,C147,GASOLINA,ALGARROBO,641,L60,"14,781"
2,2024-03-11,11 mar. 2024,C201,GASOLINA,E/S 40088 VALPARAÍSO,641,L60,"9,854"
2,2024-03-11,11 mar. 2024,G008,GASOLINA,,641,L60,"14,847"
2,2024-03-11,11 mar. 2024,G021,GASOLINA,,641,L60,"22,657"
2,2024-03-11,11 mar. 2024,G029,GASOLINA,,641,L60,"17,723"
2,2024-03-11,11 mar. 2024,G039,GASOLINA,,641,L60,"5,939"
2,2024-03-11,11 mar. 2024,G046,GASOLINA,,641,L60,"8,864"
2,2024-03-11,11 mar. 2024,G053,GASOLINA,,641,L60,"18,734"
2,2024-03-11,11 mar. 2024,G055,GASOLINA,,641,L60,"15,806"
2,2024-03-11,11 mar. 2024,G057,GASOLINA,,641,L60,"18,722"
2,2024-03-11,11 mar. 2024,G066,GASOLINA,,641,L60,"12,840"
2,2024-03-11,11 mar. 2024,G087,GASOLINA,,641,L60,"16,744"
2,2024-03-11,11 mar. 2024,G132,GASOLINA,,641,L60,"13,797"
2,2024-03-11,11 mar. 2024,G142,GASOLINA,,641,L60,"28,747"
2,2024-03-11,11 mar. 2024,G158,GASOLINA,,641,L60,"18,806"
2,2024-03-11,11 mar. 2024,G197,GASOLINA,,641,L60,"17,732"
2,2024-03-11,11 mar. 2024,G283,GASOLINA,,641,L60,"18,875"
2,2024-03-11,11 mar. 2024,G286,GASOLINA,,641,L60,"4,940"
2,2024-03-11,11 mar. 2024,G305,GASOLINA,,641,L60,"16,727"
2,2024-03-11,11 mar. 2024,G312,GASOLINA,,641,L60,"4,938"
2,2024-03-11,11 mar. 2024,G371,GASOLINA,,641,L60,"15,789"
2,2024-03-11,11 mar. 2024,G401,GASOLINA,,641,L60,"18,801"
2,2024-03-11,11 mar. 2024,G416,GASOLINA,,641,L60,"21,696"
2,2024-03-11,11 mar. 2024,G436,GASOLINA,,641,L60,"12,817"
2,2024-03-11,11 mar. 2024,G517,GASOLINA,,641,L60,"9,845"
2,2024-03-11,11 mar. 2024,G691,GASOLINA,,641,L60,"12,820"
2,2024-03-11,11 mar. 2024,G783,GASOLINA,,641,L60,"16,759"
